Order_Date,Region,Category,Sub_Category,Product_Name,Price,Cost,Quantity,Revenue,Profit,Inventory_Days
2023-10-31,East,Electronics,Phones,Phones Product 2256,409.81,369.44,17,6966.77,686.2900000000001,21
2023-05-31,North,Furniture,Chairs,Chairs Product 9789,489.41,421.81,14,6851.740000000001,946.4000000000003,16
2023-12-31,South,Clothing,Men,Men Product 9474,31.16,20.49,15,467.4,160.05,61
2023-03-31,East,Furniture,Storage,Storage Product 2724,83.83,60.34,11,922.13,258.38999999999993,46
2023-06-30,East,Electronics,Accessories,Accessories Product 8295,286.86,241.28,7,2008.02,319.06000000000006,117
2023-10-31,West,Grocery,Dairy,Dairy Product 1514,283.44,250.59,12,3401.2799999999997,394.19999999999993,14
2023-10-31,West,Electronics,Accessories,Accessories Product 3159,332.2,235.47,14,4650.8,1354.2199999999998,112
2023-04-30,West,Grocery,Beverages,Beverages Product 2037,12.56,10.88,12,150.72,20.159999999999997,90
2023-09-30,North,Electronics,Laptops,Laptops Product 8378,342.41,296.08,6,2054.46,277.98000000000025,65
2023-04-30,West,Grocery,Snacks,Snacks Product 2828,363.81,331.13,3,1091.43,98.04000000000002,35
2023-07-31,West,Grocery,Snacks,Snacks Product 2080,11.58,9.46,4,46.32,8.479999999999997,69
2023-07-31,East,Grocery,Beverages,Beverages Product 7841,245.68,202.64,5,1228.4,215.2000000000001,89
2023-02-28,West,Office Supplies,Binders,Binders Product 4390,303.69,246.22,19,5770.11,1091.93,58
2023-12-31,West,Clothing,Women,Women Product 9623,394.6,334.5,4,1578.4,240.4000000000001,73
2023-01-31,East,Grocery,Snacks,Snacks Product 2019,222.67,140.51,17,3785.39,1396.72,101
2023-06-30,North,Grocery,Beverages,Beverages Product 3125,321.73,281.51,15,4825.950000000001,603.3000000000004,79
2023-09-30,East,Office Supplies,Pens,Pens Product 6068,475.65,319.17,10,4756.5,1564.7999999999997,59
2023-06-30,South,Clothing,Men,Men Product 7900,143.8,112.35,13,1869.4,408.85000000000025,60
2023-10-31,East,Clothing,Women,Women Product 3096,437.64,391.55,5,2188.2,230.44999999999987,93
2023-05-31,West,Grocery,Snacks,Snacks Product 6105,355.95,292.2,7,2491.65,446.25,48
2023-09-30,West,Clothing,Men,Men Product 8531,13.44,8.33,14,188.16,71.53999999999999,69
2023-04-30,East,Office Supplies,Paper,Paper Product 5998,331.91,310.27,12,3982.92,259.6800000000005,115
2023-08-31,West,Clothing,Kids,Kids Product 1204,487.67,355.96,10,4876.7,1317.1000000000004,98
2023-04-30,North,Office Supplies,Paper,Paper Product 1689,26.47,16.46,11,291.16999999999996,110.10999999999999,66
2023-06-30,East,Electronics,Accessories,Accessories Product 6591,450.92,274.0,11,4960.12,1946.1200000000001,29
2023-12-31,South,Grocery,Snacks,Snacks Product 7164,395.98,324.13,5,1979.9,359.2500000000001,67
2023-07-31,East,Furniture,Chairs,Chairs Product 7588,107.07,85.43,19,2034.33,411.15999999999974,98
2023-05-31,South,Electronics,Phones,Phones Product 4062,120.41,82.82,7,842.87,263.13,95
2023-02-28,West,Electronics,Phones,Phones Product 5624,207.95,164.26,7,1455.6499999999999,305.83,95
2023-06-30,South,Furniture,Tables,Tables Product 4137,424.99,318.75,5,2124.95,531.2,11
2023-03-31,West,Furniture,Tables,Tables Product 6413,328.98,260.19,15,4934.700000000001,1031.8500000000004,49
2023-03-31,South,Office Supplies,Pens,Pens Product 6774,35.46,31.03,7,248.22,31.009999999999998,30
2023-04-30,South,Grocery,Dairy,Dairy Product 3105,436.58,298.44,9,3929.22,1243.2599999999998,49
2023-02-28,North,Office Supplies,Binders,Binders Product 8264,41.95,31.98,8,335.6,79.76000000000002,53
2023-07-31,South,Furniture,Storage,Storage Product 7852,331.82,294.57,18,5972.76,670.5,52
2023-12-31,West,Clothing,Kids,Kids Product 9676,266.43,186.63,9,2397.87,718.2,45
2023-08-31,North,Grocery,Dairy,Dairy Product 3822,264.89,200.43,6,1589.34,386.7599999999999,21
2023-11-30,East,Clothing,Men,Men Product 4200,145.68,137.56,1,145.68,8.120000000000005,101
2023-04-30,North,Grocery,Dairy,Dairy Product 8183,401.31,376.72,19,7624.89,467.2099999999995,41
2023-07-31,North,Electronics,Accessories,Accessories Product 1923,69.99,59.76,2,139.98,20.459999999999994,13
2023-07-31,East,Furniture,Storage,Storage Product 4864,73.61,61.86,3,220.82999999999998,35.25,106
2023-05-31,South,Office Supplies,Binders,Binders Product 1645,486.99,349.61,9,4382.91,1236.42,111
2023-02-28,East,Clothing,Men,Men Product 1587,412.6,313.88,2,825.2,197.44000000000005,95
2023-05-31,South,Office Supplies,Binders,Binders Product 2715,65.34,41.2,1,65.34,24.14,94
2023-02-28,East,Furniture,Chairs,Chairs Product 7416,376.92,312.05,16,6030.72,1037.92,31
2023-11-30,South,Grocery,Dairy,Dairy Product 2089,320.73,206.61,16,5131.68,1825.92,43
2023-06-30,East,Clothing,Kids,Kids Product 9831,429.31,291.72,8,3434.48,1100.7199999999998,96
2023-06-30,North,Clothing,Women,Women Product 7115,186.59,116.43,14,2612.26,982.24,23
2023-09-30,East,Office Supplies,Paper,Paper Product 5741,396.34,330.05,18,7134.12,1193.2199999999993,106
2023-11-30,East,Clothing,Kids,Kids Product 3659,64.38,48.7,6,386.28,94.07999999999996,23
2023-03-31,East,Grocery,Snacks,Snacks Product 1423,488.63,312.11,17,8306.71,3000.8399999999997,34
2023-06-30,East,Furniture,Tables,Tables Product 6394,430.59,302.39,19,8181.209999999999,2435.7999999999997,12
2023-09-30,East,Electronics,Phones,Phones Product 8155,159.33,141.85,19,3027.2700000000004,332.12000000000035,56
2023-08-31,West,Grocery,Beverages,Beverages Product 2762,139.02,85.66,1,139.02,53.360000000000014,61
2023-09-30,South,Electronics,Accessories,Accessories Product 8804,33.59,30.77,8,268.72,22.56000000000003,11
2023-07-31,East,Electronics,Accessories,Accessories Product 6154,270.35,241.52,16,4325.6,461.2800000000002,39
2023-05-31,South,Clothing,Women,Women Product 8851,265.51,165.22,5,1327.55,501.44999999999993,76
2023-09-30,North,Electronics,Phones,Phones Product 1727,455.72,380.17,17,7747.240000000001,1284.3500000000001,107
2023-08-31,East,Electronics,Phones,Phones Product 7748,165.3,124.32,15,2479.5,614.7000000000003,24
2023-04-30,South,Grocery,Dairy,Dairy Product 1771,396.51,326.67,7,2775.5699999999997,488.8799999999998,101
2023-06-30,East,Office Supplies,Paper,Paper Product 5005,138.71,96.41,9,1248.39,380.7000000000001,10
2023-12-31,North,Electronics,Laptops,Laptops Product 8616,306.0,280.78,19,5814.0,479.1800000000005,115
2023-01-31,North,Electronics,Phones,Phones Product 6808,315.03,240.81,16,5040.48,1187.5199999999995,118
2023-01-31,South,Grocery,Beverages,Beverages Product 5987,13.76,9.31,11,151.35999999999999,48.94999999999999,29
2023-05-31,East,Electronics,Laptops,Laptops Product 7376,224.88,152.13,10,2248.8,727.5,116
2023-09-30,North,Electronics,Phones,Phones Product 4112,410.92,323.01,7,2876.44,615.3700000000001,64
2023-03-31,South,Grocery,Dairy,Dairy Product 9210,230.79,213.55,13,3000.27,224.11999999999975,10
2023-12-31,North,Office Supplies,Paper,Paper Product 4321,340.56,239.7,7,2383.92,706.0200000000001,101
2023-07-31,East,Grocery,Beverages,Beverages Product 2875,361.61,321.96,17,6147.37,674.0500000000006,56
2023-04-30,South,Furniture,Tables,Tables Product 2774,198.08,150.48,18,3565.44,856.8000000000004,110
2023-12-31,North,Office Supplies,Paper,Paper Product 6054,49.29,35.69,7,345.03,95.20000000000002,11
2023-02-28,South,Grocery,Beverages,Beverages Product 5658,445.14,360.36,14,6231.96,1186.9199999999996,91
2023-12-31,East,Electronics,Phones,Phones Product 1386,94.21,77.56,2,188.42,33.29999999999998,102
2023-12-31,North,Furniture,Chairs,Chairs Product 6476,154.57,119.03,13,2009.4099999999999,462.01999999999987,88
2023-09-30,North,Grocery,Snacks,Snacks Product 7563,367.3,304.24,11,4040.3,693.6600000000001,27
2023-09-30,East,Clothing,Men,Men Product 2823,160.09,140.26,12,1921.08,237.96000000000015,107
2023-12-31,West,Clothing,Kids,Kids Product 2141,459.15,344.75,8,3673.2,915.1999999999998,84
2023-07-31,West,Office Supplies,Paper,Paper Product 7564,260.72,171.55,7,1825.0400000000002,624.19,77
2023-04-30,East,Electronics,Phones,Phones Product 2442,176.49,137.84,18,3176.82,695.7,101
2023-11-30,East,Clothing,Kids,Kids Product 7468,210.72,149.38,6,1264.32,368.04,73
2023-04-30,North,Furniture,Tables,Tables Product 5652,92.01,86.51,3,276.03000000000003,16.5,84
2023-06-30,East,Office Supplies,Binders,Binders Product 3309,463.56,345.33,19,8807.64,2246.3700000000003,59
2023-05-31,East,Clothing,Men,Men Product 9315,151.73,138.84,5,758.65,64.44999999999993,51
2023-06-30,East,Grocery,Dairy,Dairy Product 5154,305.44,271.64,17,5192.48,574.6000000000001,38
2023-06-30,North,Office Supplies,Paper,Paper Product 9556,275.29,180.03,17,4679.93,1619.4200000000003,22
2023-03-31,East,Grocery,Dairy,Dairy Product 5857,184.53,164.12,13,2398.89,265.3299999999999,60
2023-12-31,South,Electronics,Phones,Phones Product 2627,125.17,111.49,4,500.68,54.72000000000003,10
2023-02-28,North,Grocery,Dairy,Dairy Product 4835,249.56,184.83,17,4242.52,1100.4099999999999,108
2023-08-31,North,Furniture,Tables,Tables Product 9848,314.12,210.6,8,2512.96,828.1600000000001,37
2023-11-30,East,Grocery,Snacks,Snacks Product 4211,455.63,388.54,13,5923.19,872.1699999999996,56
2023-07-31,East,Grocery,Snacks,Snacks Product 1882,71.16,62.48,9,640.4399999999999,78.12,55
2023-12-31,West,Clothing,Women,Women Product 9125,246.87,222.74,4,987.48,96.51999999999998,111
2023-09-30,West,Clothing,Kids,Kids Product 5699,187.51,160.13,14,2625.14,383.31999999999994,100
2023-04-30,East,Clothing,Kids,Kids Product 1115,405.23,310.72,9,3647.07,850.5899999999999,81
2023-01-31,North,Grocery,Beverages,Beverages Product 3490,156.23,106.88,6,937.3799999999999,296.09999999999997,76
2023-07-31,East,Grocery,Beverages,Beverages Product 4637,19.37,14.85,11,213.07000000000002,49.72000000000001,76
2023-05-31,West,Furniture,Tables,Tables Product 5152,185.77,163.77,3,557.3100000000001,66.0,65
2023-08-31,South,Clothing,Kids,Kids Product 2088,497.38,314.06,7,3481.66,1283.24,76
2023-01-31,North,Office Supplies,Paper,Paper Product 3235,43.82,26.38,8,350.56,139.52,14
2023-04-30,North,Electronics,Accessories,Accessories Product 6037,353.02,224.71,9,3177.18,1154.7899999999997,43
2023-06-30,East,Office Supplies,Binders,Binders Product 6409,160.01,126.76,14,2240.14,465.4999999999998,69
2023-11-30,East,Grocery,Beverages,Beverages Product 8913,435.78,365.45,17,7408.259999999999,1195.6099999999997,43
2023-02-28,West,Office Supplies,Binders,Binders Product 3555,45.72,33.88,15,685.8,177.59999999999994,40
2023-08-31,East,Furniture,Storage,Storage Product 3368,153.33,100.17,7,1073.3100000000002,372.12000000000006,62
2023-05-31,South,Electronics,Phones,Phones Product 1182,26.5,17.89,19,503.5,163.58999999999997,66
2023-08-31,West,Furniture,Tables,Tables Product 7555,281.78,231.9,18,5072.039999999999,897.8399999999995,23
2023-06-30,West,Office Supplies,Paper,Paper Product 7046,286.01,183.61,8,2288.08,819.1999999999998,91
2023-02-28,West,Furniture,Tables,Tables Product 6086,363.64,252.74,17,6181.88,1885.2999999999997,88
2023-10-31,North,Electronics,Laptops,Laptops Product 7056,360.37,291.08,17,6126.29,1177.9300000000003,96
2023-12-31,West,Grocery,Beverages,Beverages Product 6793,59.93,43.51,19,1138.67,311.98,18
2023-03-31,East,Office Supplies,Binders,Binders Product 7091,222.57,204.43,16,3561.12,290.2399999999998,65
2023-10-31,North,Clothing,Men,Men Product 4796,30.72,24.5,10,307.2,62.19999999999999,56
2023-05-31,North,Grocery,Dairy,Dairy Product 5888,483.36,418.77,17,8217.12,1098.0300000000007,77
2023-03-31,West,Electronics,Phones,Phones Product 6621,320.83,304.73,17,5454.11,273.6999999999994,110
2023-02-28,East,Office Supplies,Paper,Paper Product 5072,320.87,279.08,9,2887.83,376.1100000000002,80
2023-04-30,North,Grocery,Snacks,Snacks Product 4893,426.67,287.66,9,3840.03,1251.09,47
2023-02-28,East,Electronics,Phones,Phones Product 8170,203.42,188.32,4,813.68,60.39999999999998,27
2023-12-31,West,Office Supplies,Binders,Binders Product 1234,203.61,172.99,1,203.61,30.620000000000005,109
2023-01-31,North,Clothing,Men,Men Product 3100,64.64,50.45,12,775.6800000000001,170.27999999999997,56
2023-05-31,North,Furniture,Tables,Tables Product 5493,456.42,407.76,17,7759.14,827.2200000000005,109
2023-03-31,North,Furniture,Storage,Storage Product 9931,208.1,163.53,11,2289.1,490.2699999999999,34
2023-01-31,South,Furniture,Tables,Tables Product 3745,162.81,141.79,15,2442.15,315.3000000000002,90
2023-05-31,South,Office Supplies,Pens,Pens Product 5063,47.43,34.81,9,426.87,113.57999999999998,43
2023-07-31,North,Grocery,Beverages,Beverages Product 1719,263.8,190.42,12,3165.6000000000004,880.5600000000003,25
2023-07-31,West,Clothing,Men,Men Product 9835,440.84,368.74,11,4849.24,793.0999999999997,17
2023-02-28,North,Clothing,Men,Men Product 9707,305.61,234.0,12,3667.32,859.3200000000002,99
2023-05-31,East,Furniture,Chairs,Chairs Product 7683,270.06,223.57,11,2970.66,511.3900000000001,24
2023-10-31,East,Electronics,Phones,Phones Product 7410,105.96,68.8,10,1059.6,371.59999999999997,54
2023-08-31,West,Grocery,Beverages,Beverages Product 2072,454.15,298.54,11,4995.65,1711.7099999999996,116
2023-06-30,West,Office Supplies,Binders,Binders Product 4313,240.29,219.04,9,2162.61,191.25,55
2023-05-31,South,Furniture,Chairs,Chairs Product 2946,253.68,172.65,1,253.68,81.03,59
2023-10-31,West,Furniture,Storage,Storage Product 3645,343.01,214.96,6,2058.06,768.3,71
2023-03-31,South,Furniture,Tables,Tables Product 9811,91.22,68.96,12,1094.6399999999999,267.12000000000006,118
2023-11-30,West,Electronics,Phones,Phones Product 3743,398.64,358.31,12,4783.68,483.9599999999998,79
2023-09-30,South,Clothing,Women,Women Product 7102,117.37,89.28,18,2112.66,505.62000000000006,28
2023-04-30,South,Furniture,Tables,Tables Product 9436,416.4,356.54,2,832.8,119.71999999999991,26
2023-08-31,East,Furniture,Tables,Tables Product 7976,89.22,68.42,4,356.88,83.19999999999999,103
2023-11-30,North,Clothing,Kids,Kids Product 3468,480.48,416.7,12,5765.76,765.3600000000004,18
2023-12-31,West,Furniture,Chairs,Chairs Product 3369,122.05,100.33,10,1220.5,217.2,113
2023-11-30,North,Clothing,Women,Women Product 3787,24.29,18.66,13,315.77,73.18999999999998,54
2023-07-31,West,Electronics,Laptops,Laptops Product 3451,460.57,436.45,7,3223.99,168.84000000000003,76
2023-03-31,East,Grocery,Snacks,Snacks Product 5369,475.96,381.72,14,6663.44,1319.3599999999992,26
2023-05-31,West,Grocery,Beverages,Beverages Product 9345,185.7,154.1,18,3342.6,568.8,10
2023-11-30,South,Grocery,Dairy,Dairy Product 2772,118.22,72.54,1,118.22,45.67999999999999,26
2023-05-31,West,Electronics,Phones,Phones Product 2132,362.39,288.88,3,1087.17,220.52999999999997,85
2023-07-31,East,Office Supplies,Pens,Pens Product 9275,473.76,432.26,14,6632.639999999999,581.0,13
2023-08-31,North,Furniture,Chairs,Chairs Product 5570,101.21,72.47,7,708.4699999999999,201.17999999999995,55
2023-03-31,East,Office Supplies,Binders,Binders Product 4607,258.39,192.06,8,2067.12,530.6399999999999,72
2023-09-30,South,Furniture,Storage,Storage Product 5958,237.01,145.97,13,3081.13,1183.52,78
2023-09-30,North,Grocery,Snacks,Snacks Product 7534,299.31,186.01,6,1795.8600000000001,679.8000000000001,110
2023-03-31,West,Grocery,Beverages,Beverages Product 4109,442.54,273.56,4,1770.16,675.9200000000001,101
2023-09-30,West,Clothing,Kids,Kids Product 3749,425.73,318.41,18,7663.14,1931.7599999999998,39
2023-11-30,West,Grocery,Beverages,Beverages Product 4811,143.0,92.07,16,2288.0,814.8800000000001,56
2023-08-31,North,Grocery,Snacks,Snacks Product 5538,333.9,209.51,10,3339.0,1243.8999999999999,83
2023-09-30,South,Furniture,Storage,Storage Product 6679,141.73,116.21,17,2409.41,433.8399999999999,77
2023-11-30,North,Office Supplies,Pens,Pens Product 3610,381.91,242.85,1,381.91,139.06000000000003,72
2023-08-31,North,Office Supplies,Paper,Paper Product 4072,87.92,58.3,7,615.44,207.34000000000003,79
2023-09-30,North,Furniture,Storage,Storage Product 5357,144.3,127.34,9,1298.7,152.64000000000007,22
2023-01-31,East,Office Supplies,Paper,Paper Product 3230,353.57,302.11,15,5303.55,771.8999999999996,118
2023-10-31,East,Electronics,Phones,Phones Product 9560,89.89,78.67,4,359.56,44.879999999999995,27
2023-03-31,West,Clothing,Kids,Kids Product 5796,15.59,13.19,14,218.26,33.60000000000001,43
2023-03-31,North,Office Supplies,Pens,Pens Product 3240,356.03,280.2,8,2848.24,606.6399999999999,92
2023-06-30,West,Grocery,Dairy,Dairy Product 3763,68.06,63.74,3,204.18,12.96,28
2023-09-30,South,Clothing,Kids,Kids Product 1882,87.06,61.68,2,174.12,50.760000000000005,31
2023-07-31,West,Electronics,Phones,Phones Product 5690,163.3,151.44,18,2939.4,213.48000000000025,25
2023-08-31,West,Clothing,Women,Women Product 1139,35.4,28.04,11,389.4,80.96,14
2023-05-31,North,Electronics,Laptops,Laptops Product 1049,369.02,273.66,1,369.02,95.35999999999996,71
2023-05-31,South,Electronics,Accessories,Accessories Product 7432,45.33,30.46,7,317.31,104.08999999999997,77
2023-07-31,East,Grocery,Snacks,Snacks Product 3761,107.51,80.25,18,1935.18,490.68000000000006,72
2023-10-31,West,Electronics,Phones,Phones Product 8737,230.56,217.18,2,461.12,26.75999999999999,15
2023-05-31,North,Grocery,Snacks,Snacks Product 6808,103.01,82.8,17,1751.17,343.57000000000016,100
2023-03-31,East,Office Supplies,Pens,Pens Product 6755,110.61,85.07,16,1769.76,408.6400000000001,11
2023-10-31,South,Furniture,Tables,Tables Product 7163,305.78,191.71,15,4586.7,1711.0499999999995,111
2023-04-30,South,Clothing,Men,Men Product 3849,303.53,248.37,15,4552.95,827.3999999999995,75
2023-11-30,East,Clothing,Women,Women Product 5195,341.25,289.15,16,5460.0,833.6000000000004,79
2023-04-30,North,Clothing,Women,Women Product 5757,473.9,301.91,10,4739.0,1719.8999999999996,62
2023-08-31,East,Clothing,Men,Men Product 5396,297.92,251.86,13,3872.96,598.78,37
2023-09-30,North,Office Supplies,Pens,Pens Product 3093,230.62,215.67,4,922.48,59.80000000000007,82
2023-06-30,West,Furniture,Tables,Tables Product 2779,59.93,36.13,18,1078.74,428.4,44
2023-09-30,East,Clothing,Men,Men Product 9089,222.67,153.76,9,2004.03,620.1899999999999,36
2023-09-30,East,Clothing,Men,Men Product 9560,338.63,286.25,13,4402.19,680.9399999999999,49
2023-04-30,East,Grocery,Dairy,Dairy Product 3346,16.74,11.5,14,234.35999999999999,73.35999999999999,78
2023-02-28,North,Furniture,Storage,Storage Product 2629,369.04,299.79,11,4059.44,761.75,25
2023-03-31,South,Furniture,Tables,Tables Product 2993,251.82,176.06,14,3525.48,1060.6399999999999,12
2023-11-30,West,Electronics,Accessories,Accessories Product 8240,265.51,165.67,10,2655.1,998.4000000000001,90
2023-09-30,East,Grocery,Snacks,Snacks Product 5744,173.47,156.61,1,173.47,16.859999999999985,63
2023-02-28,North,Furniture,Storage,Storage Product 6738,318.82,219.01,6,1912.92,598.86,49
2023-02-28,West,Grocery,Dairy,Dairy Product 8352,414.12,290.85,11,4555.32,1355.9699999999998,67
2023-07-31,West,Grocery,Snacks,Snacks Product 4278,37.53,28.97,4,150.12,34.24000000000001,101
2023-06-30,East,Electronics,Accessories,Accessories Product 6103,331.04,228.78,6,1986.2400000000002,613.5600000000002,94
2023-10-31,North,Grocery,Beverages,Beverages Product 1802,471.84,406.43,3,1415.52,196.2299999999999,118
